Keyword;Tablica;Typ frazy;Intent;Traffic proxy (1-10);Commercial (1-10);Product value (1-10);Seasonality (1-5);Priority score;Priorytet;Pinterest search URL;Evidence/source;Brand;Creative System;Default Layout Set;Recommended Pin Structures;Color Palette
oświetlenie salonu;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20salonu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie sypialni;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20sypialni;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie kuchni;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20kuchni;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie łazienki;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20%C5%82azienki;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie przedpokoju;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20przedpokoju;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie małego mieszkania;Oświetlenie wnętrz;Core;Informacyjna;8;9;9;3;8.05;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20ma%C5%82ego%20mieszkania;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy do salonu;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20do%20salonu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy do sypialni;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20do%20sypialni;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy do kuchni;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20do%20kuchni;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy do łazienki;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20do%20%C5%82azienki;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy stojące;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20stoj%C4%85ce;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy wiszące;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20wisz%C4%85ce;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy stołowe;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20sto%C5%82owe;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampki nocne;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=lampki%20nocne;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampy dekoracyjne;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampy%20dekoracyjne;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie LED;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20LED;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
taśmy LED w domu;Oświetlenie wnętrz;Long-tail;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=ta%C5%9Bmy%20LED%20w%20domu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie szafy;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20szafy;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie pod szafkami kuchennymi;Oświetlenie wnętrz;Long-tail;Komercyjna;7;9;10;3;7.95;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20pod%20szafkami%20kuchennymi;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie lustra;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20lustra;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie nad stołem;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20nad%20sto%C5%82em;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie nad wyspą kuchenną;Oświetlenie wnętrz;Long-tail;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20nad%20wysp%C4%85%20kuchenn%C4%85;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie małej kuchni;Oświetlenie wnętrz;Core;Informacyjna;8;9;9;3;8.05;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20ma%C5%82ej%20kuchni;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
oświetlenie przytulne;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=o%C5%9Bwietlenie%20przytulne;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
ciepłe światło w domu;Oświetlenie wnętrz;Long-tail;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=ciep%C5%82e%20%C5%9Bwiat%C5%82o%20w%20domu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
jak oświetlić salon;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=jak%20o%C5%9Bwietli%C4%87%20salon;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
jak oświetlić małe mieszkanie;Oświetlenie wnętrz;Long-tail;Informacyjna;8;9;9;3;8.05;P3;https://pl.pinterest.com/search/pins/?q=jak%20o%C5%9Bwietli%C4%87%20ma%C5%82e%20mieszkanie;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
jak dobrać lampy do salonu;Oświetlenie wnętrz;Long-tail;Hybrydowa;7;10;9;3;8;P3;https://pl.pinterest.com/search/pins/?q=jak%20dobra%C4%87%20lampy%20do%20salonu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
jak dobrać oświetlenie do sypialni;Oświetlenie wnętrz;Long-tail;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=jak%20dobra%C4%87%20o%C5%9Bwietlenie%20do%20sypialni;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
nowoczesne oświetlenie domu;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=nowoczesne%20o%C5%9Bwietlenie%20domu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
minimalistyczne lampy;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=minimalistyczne%20lampy;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
designerskie lampy;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=designerskie%20lampy;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
tanie lampy do domu;Oświetlenie wnętrz;Long-tail;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=tanie%20lampy%20do%20domu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
ładne lampy do salonu;Oświetlenie wnętrz;Long-tail;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=%C5%82adne%20lampy%20do%20salonu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampa stojąca do salonu;Oświetlenie wnętrz;Long-tail;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampa%20stoj%C4%85ca%20do%20salonu;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampa nad stół;Oświetlenie wnętrz;Core;Komercyjna;7;10;10;3;8.25;P2;https://pl.pinterest.com/search/pins/?q=lampa%20nad%20st%C3%B3%C5%82;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
lampki dekoracyjne;Oświetlenie wnętrz;Core;Informacyjna;7;9;9;3;7.7;P3;https://pl.pinterest.com/search/pins/?q=lampki%20dekoracyjne;https://pl.pinterest.com/ridipolska/o%C5%9Bwietlenie-wn%C4%99trz/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=produkty%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
gadżety do domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=gad%C5%BCety%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
przydatne rzeczy do domu;Produkty do domu;Long-tail;Informacyjna;8;10;9;3;8.35;P2;https://pl.pinterest.com/search/pins/?q=przydatne%20rzeczy%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
praktyczne produkty do domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=praktyczne%20produkty%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
najlepsze produkty do domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=najlepsze%20produkty%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty które ułatwiają życie;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=produkty%20kt%C3%B3re%20u%C5%82atwiaj%C4%85%20%C5%BCycie;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
rzeczy które ułatwiają życie w domu;Produkty do domu;Long-tail;Informacyjna;8;10;9;3;8.35;P2;https://pl.pinterest.com/search/pins/?q=rzeczy%20kt%C3%B3re%20u%C5%82atwiaj%C4%85%20%C5%BCycie%20w%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
must have do domu;Produkty do domu;Long-tail;Informacyjna;8;10;9;3;8.35;P2;https://pl.pinterest.com/search/pins/?q=must%20have%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
niezbędne rzeczy do domu;Produkty do domu;Long-tail;Informacyjna;8;10;9;3;8.35;P2;https://pl.pinterest.com/search/pins/?q=niezb%C4%99dne%20rzeczy%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
gadżety do organizacji domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=gad%C5%BCety%20do%20organizacji%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do organizacji domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=produkty%20do%20organizacji%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
organizery do domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=organizery%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do małego mieszkania;Produkty do domu;Long-tail;Komercyjna;9;10;10;3;8.95;P1;https://pl.pinterest.com/search/pins/?q=produkty%20do%20ma%C5%82ego%20mieszkania;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do małej kuchni;Produkty do domu;Long-tail;Komercyjna;9;10;10;3;8.95;P1;https://pl.pinterest.com/search/pins/?q=produkty%20do%20ma%C5%82ej%20kuchni;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do małej łazienki;Produkty do domu;Long-tail;Komercyjna;9;10;10;3;8.95;P1;https://pl.pinterest.com/search/pins/?q=produkty%20do%20ma%C5%82ej%20%C5%82azienki;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do garderoby;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=produkty%20do%20garderoby;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do przechowywania;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=produkty%20do%20przechowywania;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
najlepsze organizery;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=najlepsze%20organizery;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
najlepsze pojemniki do przechowywania;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=najlepsze%20pojemniki%20do%20przechowywania;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
najlepsze kosze do przechowywania;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=najlepsze%20kosze%20do%20przechowywania;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
najlepsze produkty do kuchni;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=najlepsze%20produkty%20do%20kuchni;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
najlepsze produkty do łazienki;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=najlepsze%20produkty%20do%20%C5%82azienki;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
najlepsze produkty do sprzątania;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=najlepsze%20produkty%20do%20sprz%C4%85tania;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
gadżety kuchenne;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=gad%C5%BCety%20kuchenne;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
praktyczne gadżety kuchenne;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=praktyczne%20gad%C5%BCety%20kuchenne;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
gadżety do łazienki;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=gad%C5%BCety%20do%20%C5%82azienki;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
gadżety do garderoby;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=gad%C5%BCety%20do%20garderoby;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
gadżety do sprzątania;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=gad%C5%BCety%20do%20sprz%C4%85tania;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
gadżety do małego mieszkania;Produkty do domu;Long-tail;Komercyjna;9;10;10;3;8.95;P1;https://pl.pinterest.com/search/pins/?q=gad%C5%BCety%20do%20ma%C5%82ego%20mieszkania;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
organizery które warto kupić;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=organizery%20kt%C3%B3re%20warto%20kupi%C4%87;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
rzeczy do domu które warto kupić;Produkty do domu;Long-tail;Informacyjna;8;10;9;3;8.35;P2;https://pl.pinterest.com/search/pins/?q=rzeczy%20do%20domu%20kt%C3%B3re%20warto%20kupi%C4%87;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
tanie produkty do organizacji domu;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=tanie%20produkty%20do%20organizacji%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do domu z allegro;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=produkty%20do%20domu%20z%20allegro;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
produkty do domu z ceneo;Produkty do domu;Long-tail;Komercyjna;8;10;10;3;8.6;P2;https://pl.pinterest.com/search/pins/?q=produkty%20do%20domu%20z%20ceneo;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
hity do domu;Produkty do domu;Core;Informacyjna;8;10;9;3;8.35;P2;https://pl.pinterest.com/search/pins/?q=hity%20do%20domu;https://pl.pinterest.com/erybusiewicz/produkty-do-domu/;DOMOWY RESET;Clean editorial;L01,L02,L06;LISTA,PROBLEM,PRODUCT;#F6F1E8/#20201E/#D85C4A
